loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z)
2024-06-22T16:33:05.239-07:00,6032,,,,,,,,,,,,586697.021832625,0.138763427734375,0.007843017578125,-0.0125579833984375,586697.021832625,-0.2106661647558212,0.3197058141231537,2.190376758575439,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.259-07:00,6033,,,,,,,,,,,,586697.041932625,0.1346588134765625,-0.493560791015625,0.548248291015625,586697.041932625,-1.644715547561646,-1.155052661895752,0.751659631729126,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.282-07:00,6034,,,,,,,,,,,,586697.0620316251,1.166290283203125,-0.3185577392578125,-2.640518188476562,586697.0620316251,-1.110997080802917,0.09995056688785553,0.9446961879730225,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.299-07:00,6035,,,,,,,,,,,,586697.082130625,0.37939453125,-0.6503753662109375,-1.7183837890625,586697.082130625,-0.7593263387680054,0.775567352771759,0.6124309301376343,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.324-07:00,6036,,,,,,,,,,,,586697.102229625,-0.0057220458984375,-0.1142578125,-0.36322021484375,586697.102229625,-0.9772882461547852,0.4661285579204559,0.382292240858078,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.339-07:00,6037,,,,,,,,,,,,586697.1223296251,0.1723785400390625,0.0641632080078125,-0.4360809326171875,586697.1223296251,-0.308138906955719,0.1781905144453049,0.4849051833152771,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.363-07:00,6038,,,,,,,,,,,,586697.142428625,0.2375946044921875,0.1502532958984375,-0.3516082763671875,586697.142428625,0.3148290514945984,0.03922410309314728,0.6309694647789001,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.380-07:00,6039,,,,,,,,,,,,586697.162527625,0.2192840576171875,0.319427490234375,-0.87603759765625,586697.162527625,0.3781606256961823,-0.3210019767284393,0.6785076856613159,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.403-07:00,6040,,,,,,,,,,,,586697.1826276251,0.5949554443359375,0.122650146484375,-1.885116577148438,586697.1826276251,-0.1893757879734039,0.1506899148225784,0.5029070973396301,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.420-07:00,6041,,,,,,,,,,,,586697.202726625,0.5622711181640625,-0.1830291748046875,-1.26544189453125,586697.202726625,-0.1237001046538353,-0.1147691905498505,0.1956155747175217,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.443-07:00,6042,,,,,,,,,,,,586697.222825625,0.2816162109375,0.0129241943359375,-0.223785400390625,586697.222825625,-0.2094272524118423,-0.3059125244617462,0.2198676466941833,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.460-07:00,6043,,,,,,,,,,,,586697.2429256251,0.303192138671875,-0.093170166015625,-0.76068115234375,586697.2429256251,-0.8625070452690125,-0.328641802072525,0.1456208527088165,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.483-07:00,6044,,,,,,,,,,,,586697.263024625,0.3507080078125,0.18267822265625,-1.08880615234375,586697.263024625,-0.08289408683776855,-0.7380673885345459,0.6043564677238464,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.500-07:00,6045,,,,,,,,,,,,586697.2831236251,0.020660400390625,-0.038543701171875,-0.7841644287109375,586697.2831236251,0.1558087766170502,-0.4740991294384003,0.6710561513900757,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.523-07:00,6046,,,,,,,,,,,,586697.3032236251,-0.1741790771484375,-0.1331634521484375,-0.825347900390625,586697.3032236251,-0.106293149292469,-0.08627789467573166,0.5301775932312012,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.540-07:00,6047,,,,,,,,,,,,586697.323322625,-0.1451568603515625,-0.5521697998046875,-1.760910034179688,586697.323322625,0.4260280132293701,0.3578566908836365,0.06221969798207283,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.564-07:00,6048,,,,,,,,,,,,586697.3434216251,0.0192718505859375,-0.285858154296875,-1.357208251953125,586697.3434216251,-0.1022621914744377,1.509122610092163,-0.1972443610429764,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.581-07:00,6049,,,,,,,,,,,,586697.363520625,0.3732452392578125,-0.0164642333984375,-1.888763427734375,586697.3434216251,-0.1022621914744377,1.509122610092163,-0.1972443610429764,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.604-07:00,6050,,,,,,,,,,,,586697.383620625,0.034637451171875,-0.180450439453125,-0.60302734375,586697.383620625,-0.159895658493042,1.030749320983887,-0.494288831949234,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.621-07:00,6051,,,,,,,,,,,,586697.4037196251,0.088531494140625,0.0629119873046875,-0.117279052734375,586697.4037196251,-0.08018991351127625,0.8582534790039062,-0.4288528263568878,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.643-07:00,6052,,,,,,,,,,,,586697.423818625,0.1427001953125,0.1493988037109375,-0.157470703125,586697.4037196251,-0.08018991351127625,0.8582534790039062,-0.4288528263568878,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.661-07:00,6053,,,,,,,,,,,,586697.443918625,0.5219268798828125,0.3921661376953125,-0.8180084228515625,586697.443918625,1.333516120910645,-1.247642278671265,0.2019885182380676,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.683-07:00,6054,,,,,,,,,,,,586697.4640176251,0.7335052490234375,-0.0010528564453125,-1.419296264648438,586697.4640176251,0.0500357374548912,-0.6212997436523438,-0.04523485526442528,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.701-07:00,6055,,,,,,,,,,,,586697.484116625,0.294464111328125,0.0419464111328125,-1.4683837890625,586697.484116625,-0.2455503791570663,0.1097962707281113,-0.3314176201820374,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.723-07:00,6056,,,,,,,,,,,,586697.504216625,0.2430419921875,0.0027618408203125,-1.036605834960938,586697.484116625,-0.2455503791570663,0.1097962707281113,-0.3314176201820374,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.741-07:00,6057,,,,,,,,,,,,586697.5243156251,0.409881591796875,0.1148681640625,-1.079986572265625,586697.5243156251,0.513014018535614,0.8142625689506531,0.05857489630579948,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.763-07:00,6058,,,,,,,,,,,,586697.544414625,0.3177032470703125,-0.4710540771484375,-0.1989898681640625,586697.544414625,-0.698748767375946,-0.08427946269512177,-0.4832444190979004,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.782-07:00,6059,,,,,,,,,,,,586697.564514625,0.427154541015625,0.0293731689453125,-0.4131622314453125,586697.564514625,-0.3465858995914459,-0.7847208976745605,-0.2528815269470215,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.804-07:00,6060,,,,,,,,,,,,586697.5846136251,0.3308563232421875,-0.2570953369140625,-0.621307373046875,586697.5846136251,-1.064870834350586,-0.8063707947731018,-0.5422574281692505,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.822-07:00,6061,,,,,,,,,,,,586697.604712625,0.7569427490234375,-0.061553955078125,-1.824508666992188,586697.604712625,-0.4009186625480652,-0.5904254913330078,-0.5213284492492676,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.843-07:00,6062,,,,,,,,,,,,586697.624811625,0.7158203125,0.0913543701171875,-1.484024047851562,586697.624811625,0.3175966143608093,-0.4179469048976898,-0.2920963168144226,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.862-07:00,6063,,,,,,,,,,,,586697.6449116251,0.329742431640625,0.1371612548828125,-0.5848846435546875,586697.6449116251,0.1890628635883331,-0.6149369478225708,-0.3685900270938873,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.883-07:00,6064,,,,,,,,,,,,586697.665010625,0.1659088134765625,0.2492218017578125,-0.030548095703125,586697.665010625,0.01781521551311016,-0.7250296473503113,-0.1936488300561905,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.902-07:00,6065,,,,,,,,,,,,586697.685109625,0.79150390625,0.6728363037109375,-2.347900390625,586697.685109625,0.9395056962966919,0.23646579682827,0.5753999352455139,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.923-07:00,6066,,,,,,,,,,,,586697.7052096251,0.125152587890625,-0.0546112060546875,-0.9190673828125,586697.7052096251,0.1350289285182953,1.314331293106079,0.4063022434711456,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.942-07:00,6067,,,,,,,,,,,,586697.725308625,0.086639404296875,-0.016021728515625,-0.0937957763671875,586697.725308625,0.02617301419377327,0.8592963218688965,0.2867662608623505,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.963-07:00,6068,,,,,,,,,,,,586697.745407625,0.6422576904296875,-0.04296875,-0.8603973388671875,586697.725308625,0.02617301419377327,0.8592963218688965,0.2867662608623505,586696.774702625,-98.91244506835938,-382.013916015625,-845.1109619140625,,,,,,
2024-06-22T16:33:05.983-07:00,6069,,,,,,,,,,,,586697.7655075,0.4718475341796875,-0.51605224609375,-0.686370849609375,586697.7655075,-0.6762042641639709,-0.6824805736541748,-0.4239574074745178,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.004-07:00,6070,,,,,,,,,,,,586697.7856065,0.5558319091796875,-0.325927734375,-1.637252807617188,586697.7856065,-0.2057180106639862,-0.3553045690059662,-0.290805995464325,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.023-07:00,6071,,,,,,,,,,,,586697.8057055001,0.0720367431640625,-0.0616607666015625,-0.8782501220703125,586697.8057055001,-0.4332475662231445,0.4829211235046387,-0.423981100320816,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.044-07:00,6072,,,,,,,,,,,,586697.8258055,0.164215087890625,0.0082855224609375,-0.9520263671875,586697.8258055,-0.1404921263456345,1.231545567512512,-0.3992509841918945,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.063-07:00,6073,,,,,,,,,,,,586697.8459045,0.666839599609375,0.129425048828125,-1.128494262695312,586697.8459045,0.2163751721382141,0.01248756237328053,-0.3064001500606537,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.083-07:00,6074,,,,,,,,,,,,586697.8660035001,1.064910888671875,0.28265380859375,-1.399658203125,586697.8660035001,0.1825085580348969,-0.261175662279129,0.06126415729522705,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.103-07:00,6075,,,,,,,,,,,,586697.8861035,0.1956787109375,0.1103515625,-0.2525482177734375,586697.8861035,0.1191982924938202,0.04859283566474915,0.2899484634399414,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.123-07:00,6076,,,,,,,,,,,,586697.9062025,0.06842041015625,0.0326385498046875,0.1380157470703125,586697.9062025,-0.2621988654136658,-0.5940090417861938,0.1795849353075027,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.150-07:00,6077,1719099185.999154,37.5713813830061,-122.3006969608628,1.798258,0.04167687,1.307821,0.9487034202780029,180,3.369119116014971,4.740630065180296,-9999,586697.9263015001,0.302154541015625,0.1654815673828125,-0.4600982666015625,586697.9263015001,0.001010403269901872,-1.054162263870239,0.2699286937713623,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.169-07:00,6078,,,,,,,,,,,,586697.9464015,0.4287567138671875,0.2130279541015625,-1.614227294921875,586697.9263015001,0.001010403269901872,-1.054162263870239,0.2699286937713623,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.184-07:00,6079,,,,,,,,,,,,586697.9665005,0.350860595703125,-0.3922271728515625,-2.02264404296875,586697.9665005,-0.06122367456555367,1.632514834403992,0.02216628938913345,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.204-07:00,6080,,,,,,,,,,,,586697.9865995001,1.15411376953125,-0.4672393798828125,-2.533203125,586697.9665005,-0.06122367456555367,1.632514834403992,0.02216628938913345,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.234-07:00,6081,,,,,,,,,,,,586698.0066995,0.2034912109375,-0.05120849609375,-0.059967041015625,586698.0066995,0.2130784541368484,0.7814792990684509,-0.6829740405082703,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.250-07:00,6082,,,,,,,,,,,,586698.0267985,-0.034393310546875,-0.1632080078125,0.3462982177734375,586698.0066995,0.2130784541368484,0.7814792990684509,-0.6829740405082703,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.267-07:00,6083,,,,,,,,,,,,586698.0468975001,0.2092437744140625,-0.169525146484375,0.48626708984375,586698.0468975001,-1.038845658302307,-0.614629864692688,-0.7550538182258606,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.286-07:00,6084,,,,,,,,,,,,586698.0669965,0.521209716796875,0.4332275390625,0.262237548828125,586698.0669965,-0.581745445728302,-3.844130039215088,-0.1142269745469093,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.304-07:00,6085,,,,,,,,,,,,586698.0870965,1.425994873046875,0.258331298828125,-4.286148071289062,586698.0870965,-0.1364459991455078,0.3887783586978912,0.0584995299577713,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.334-07:00,6086,,,,,,,,,,,,586698.1071955001,0.1341705322265625,0.0869140625,-0.8095855712890625,586698.1071955001,0.2751434147357941,0.2033544480800629,-0.1892402321100235,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.350-07:00,6087,,,,,,,,,,,,586698.1272945,0.0257720947265625,0.0302886962890625,-0.1297760009765625,586698.1071955001,0.2751434147357941,0.2033544480800629,-0.1892402321100235,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.367-07:00,6088,,,,,,,,,,,,586698.1473945001,0.1815948486328125,0.2004852294921875,-0.144866943359375,586698.1473945001,0.4788651168346405,0.01006808038800955,0.06369801610708237,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.385-07:00,6089,,,,,,,,,,,,586698.1674935,0.5128173828125,0.2119598388671875,-1.206253051757812,586698.1674935,0.1700321882963181,-0.3117368519306183,0.3358403146266937,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.405-07:00,6090,,,,,,,,,,,,586698.1875925,0.42205810546875,0.081024169921875,-1.314346313476562,586698.1875925,0.4287769198417664,-0.5816644430160522,0.5550171732902527,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.434-07:00,6091,,,,,,,,,,,,586698.2076925001,0.5385284423828125,0.4725189208984375,-1.062698364257812,586698.2076925001,1.19139838218689,-0.5391691923141479,1.206585884094238,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.450-07:00,6092,,,,,,,,,,,,586698.2277915,0.2504119873046875,-0.80145263671875,-0.6762237548828125,586698.2277915,-0.5356053709983826,-1.027413725852966,0.03197071701288223,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.467-07:00,6093,,,,,,,,,,,,586698.2478905,0.8586273193359375,-0.071014404296875,-1.274612426757812,586698.2478905,-0.2267977297306061,-1.291703462600708,-0.1712652295827866,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.486-07:00,6094,,,,,,,,,,,,586698.2679905001,0.22113037109375,-0.854095458984375,-0.960418701171875,586698.2679905001,-1.119147062301636,-0.3103613257408142,-1.157065987586975,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.505-07:00,6095,,,,,,,,,,,,586698.2880895,0.3023681640625,-0.3171539306640625,-1.5791015625,586698.2880895,-0.131019800901413,0.2392360270023346,-1.456575512886047,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.534-07:00,6096,,,,,,,,,,,,586698.3081885,0.1444091796875,0.013580322265625,-0.566436767578125,586698.3081885,0.01492994744330645,0.8877397179603577,-1.454322695732117,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.550-07:00,6097,,,,,,,,,,,,586698.3282885001,0.453369140625,0.609893798828125,-1.70068359375,586698.3081885,0.01492994744330645,0.8877397179603577,-1.454322695732117,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.567-07:00,6098,,,,,,,,,,,,586698.3483875,0.2260589599609375,0.4922332763671875,-0.3981170654296875,586698.3483875,1.617147088050842,2.069449186325073,-0.2963033020496368,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.586-07:00,6099,,,,,,,,,,,,586698.3684865,0.22991943359375,-0.0069122314453125,0.6516876220703125,586698.3684865,0.5266051888465881,-0.6712156534194946,-0.3918322324752808,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.606-07:00,6100,,,,,,,,,,,,586698.3885865001,1.538375854492188,0.23040771484375,0.62847900390625,586698.3885865001,-2.00640082359314,-0.2960763871669769,0.260874480009079,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.634-07:00,6101,,,,,,,,,,,,586698.4086855,0.39599609375,0.01837158203125,-1.8153076171875,586698.4086855,-0.0849311351776123,-0.2735188901424408,0.08721160143613815,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.651-07:00,6102,,,,,,,,,,,,586698.4287845,0.233551025390625,0.108734130859375,-1.475494384765625,586698.4287845,0.7800811529159546,0.252322256565094,0.4833203256130219,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.667-07:00,6103,,,,,,,,,,,,586698.4488845001,0.1515350341796875,0.195831298828125,-0.95452880859375,586698.4488845001,0.9895225167274475,0.7262259125709534,0.6489074230194092,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.686-07:00,6104,,,,,,,,,,,,586698.4689835,0.1255645751953125,-0.3145294189453125,0.2816619873046875,586698.4689835,-0.569346010684967,0.07339112460613251,0.3069325089454651,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.707-07:00,6105,,,,,,,,,,,,586698.4890825,0.8316650390625,-0.0224456787109375,-2.11651611328125,586698.4890825,-0.446922093629837,0.7435631155967712,0.4648736715316772,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.734-07:00,6106,,,,,,,,,,,,586698.5091825001,0.2383575439453125,-0.648895263671875,-0.5865631103515625,586698.5091825001,-1.282010078430176,0.6664600372314453,-0.2028489857912064,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.750-07:00,6107,,,,,,,,,,,,586698.5292815,0.0218353271484375,0.19073486328125,-0.6559295654296875,586698.5292815,-0.454621821641922,0.2814942598342896,-0.114615797996521,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.767-07:00,6108,,,,,,,,,,,,586698.5493805,-0.0677490234375,-0.07476806640625,-0.123291015625,586698.5292815,-0.454621821641922,0.2814942598342896,-0.114615797996521,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.787-07:00,6109,,,,,,,,,,,,586698.5694805001,0.2636566162109375,0.0052490234375,0.1125335693359375,586698.5694805001,0.2663853466510773,-1.759117722511292,-0.1347269266843796,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.807-07:00,6110,,,,,,,,,,,,586698.5895795,1.245803833007812,0.31304931640625,-2.096923828125,586698.5694805001,0.2663853466510773,-1.759117722511292,-0.1347269266843796,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.834-07:00,6111,,,,,,,,,,,,586698.6096785,0.51580810546875,-0.1715240478515625,-1.978439331054688,586698.6096785,0.06278935074806213,-0.07347901165485382,-0.02535995095968246,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.851-07:00,6112,,,,,,,,,,,,586698.6297785001,0.464874267578125,0.38824462890625,-1.345718383789062,586698.6297785001,0.6856201887130737,0.2161099314689636,0.2091300487518311,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.867-07:00,6113,,,,,,,,,,,,586698.6498775,0.13104248046875,0.0201568603515625,-0.4233245849609375,586698.6498775,0.03918655216693878,0.1635918617248535,0.2420182228088379,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.887-07:00,6114,,,,,,,,,,,,586698.6699765,-0.0148773193359375,-0.2069244384765625,-0.5209808349609375,586698.6498775,0.03918655216693878,0.1635918617248535,0.2420182228088379,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.917-07:00,6115,,,,,,,,,,,,586698.6900765001,-0.0147857666015625,-0.484649658203125,-0.431304931640625,586698.6900765001,-0.960713803768158,0.8852938413619995,-0.654074490070343,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.934-07:00,6116,,,,,,,,,,,,586698.7101755,0.9442901611328125,0.534271240234375,-2.626327514648438,586698.7101755,0.7602525949478149,0.7428696155548096,0.2102826684713364,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.950-07:00,6117,,,,,,,,,,,,586698.7302745001,0.3816680908203125,0.0087890625,-0.0477294921875,586698.7302745001,-0.1669263988733292,-0.1092564463615417,0.02581694908440113,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.967-07:00,6118,,,,,,,,,,,,586698.7503746666,0.4660186767578125,-0.0273895263671875,-0.4329071044921875,586698.7503746666,-0.1531935483217239,-0.5702592134475708,0.1733571439981461,586697.7654025001,-97.15339660644531,-370.4618835449219,-844.6620483398438,,,,,,
2024-06-22T16:33:06.988-07:00,6119,,,,,,,,,,,,586698.7704736667,0.10443115234375,-0.2049407958984375,-0.53863525390625,586698.7704736667,-0.6400755643844604,-0.5447365641593933,-0.1085086315870285,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.018-07:00,6120,,,,,,,,,,,,586698.7905726667,0.3277435302734375,-0.03594970703125,-1.488739013671875,586698.7905726667,0.1898996233940125,-0.2601223886013031,-0.02105548419058323,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.034-07:00,6121,,,,,,,,,,,,586698.8106726666,0.47589111328125,0.127471923828125,-1.7762451171875,586698.8106726666,0.2595793604850769,0.8694784045219421,-0.02658260799944401,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.051-07:00,6122,,,,,,,,,,,,586698.8307716667,0.482940673828125,-0.001373291015625,-0.7285614013671875,586698.8307716667,-0.4214513599872589,0.6059862971305847,-0.2441961616277695,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.068-07:00,6123,,,,,,,,,,,,586698.8508706667,0.8350982666015625,0.2127532958984375,-1.269683837890625,586698.8508706667,0.06087134033441544,-0.2955752015113831,-0.01832015067338943,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.088-07:00,6124,1719099186.999143,37.57137745990245,-122.3006954687444,1.62756,0.07581527,1.361585,0.9487047301736486,180,3.369106257067235,4.740639203881608,-9999,586698.8709706668,0.075592041015625,-0.4708099365234375,0.4966278076171875,586698.8709706668,-0.9228609204292297,-0.6646744012832642,-0.3130210340023041,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
2024-06-22T16:33:07.117-07:00,6125,,,,,,,,,,,,586698.8910696667,0.3724822998046875,0.367218017578125,-0.976348876953125,586698.8709706668,-0.9228609204292297,-0.6646744012832642,-0.3130210340023041,586698.7560426667,-100.6493835449219,-371.4464721679688,-844.4990234375,,,,,,
